id,number,enname,form1,form2,form3,form4,form5,type1,type2,hp,attack,defense,spattack,spdefense,speed,krname,imgname
92370b91-349b-46f4-ac50-aac3564fe2f3,384,Rayquaza,Mega Rayquaza,,,,,Dragon,Flying,105,150,90,150,90,95,레쿠쟈,rayquaza.avif
5c41b465-32d5-461b-bf08-dafb597d9478,385,Jirachi,,,,,,Steel,Psychic,100,100,100,100,100,100,지라치,jirachi.avif
4957e435-c39a-4e82-bc94-1a9565a1a9a6,386,Deoxys,Normal Forme,Attack Forme,Defense Forme,Speed Forme,,Psychic,,50,150,50,150,50,150,테오키스,deoxys.avif
5cc8316a-405a-47eb-a541-f87970aa68d7,387,Turtwig,,,,,,Grass,,55,68,64,45,55,31,모부기,turtwig.avif
e3403430-3236-44c3-8dfa-0b30deb95fd0,388,Grotle,,,,,,Grass,,75,89,85,55,65,36,수풀부기,grotle.avif
4c06a156-3f2e-4286-bef4-f5d43c2da0ae,389,Torterra,,,,,,Grass,Ground,95,109,105,75,85,56,토대부기,torterra.avif
9bb43a70-cde1-49f5-b330-ea988c7715ae,390,Chimchar,,,,,,Fire,,44,58,44,58,44,61,불꽃숭이,chimchar.avif
10d92fb7-0523-4f28-9b3f-0f001055bf37,391,Monferno,,,,,,Fire,Fighting,64,78,52,78,52,81,파이숭이,monferno.avif
a432f14c-6dda-4c0d-a80f-632db9479964,392,Infernape,,,,,,Fire,Fighting,76,104,71,104,71,108,초염몽,infernape.avif
25b03ffe-09de-44b7-b043-4e94fbfd766f,393,Piplup,,,,,,Water,,53,51,53,61,56,40,팽도리,piplup.avif
6490ab2a-9644-4313-a84d-98e38ceb3903,394,Prinplup,,,,,,Water,,64,66,68,81,76,50,팽태자,prinplup.avif
2ab9bebe-3a1f-4bb8-9006-1ab7bdd9be30,395,Empoleon,,,,,,Water,Steel,84,86,88,111,101,60,엠페르트,empoleon.avif
f941764d-d4bf-4c66-a6be-4bbd70744cfd,396,Starly,,,,,,Normal,Flying,40,55,30,30,30,60,찌르꼬,starly.avif
ff5aecf1-213d-4169-8be1-7b6c97f5e0f8,397,Staravia,,,,,,Normal,Flying,55,75,50,40,40,80,찌르버드,staravia.avif
a84c53d2-9c81-4881-bc49-3ca733455613,398,Staraptor,,,,,,Normal,Flying,85,120,70,50,60,100,찌르호크,staraptor.avif
f4ddf005-1b94-48df-90bc-3fb209ece59a,399,Bidoof,,,,,,Normal,,59,45,40,35,40,31,비버니,bidoof.avif
03791534-87fa-4214-9a67-9944316b9389,400,Bibarel,,,,,,Normal,Water,79,85,60,55,60,71,비버통,bibarel.avif
7c6b3653-6121-4708-bf20-35b834eeb504,401,Kricketot,,,,,,Bug,,37,25,41,25,41,25,귀뚤뚜기,kricketot.avif
647cf1a3-7c6b-499a-83c2-4de68ddf8c3a,402,Kricketune,,,,,,Bug,,77,85,51,55,51,65,귀뚤톡크,kricketune.avif
075a9323-3308-4373-bbc6-9d31352aa5f4,403,Shinx,,,,,,Electric,,45,65,34,40,34,45,꼬링크,shinx.avif
bcb687be-1dc0-4f43-94ed-b829a96de054,404,Luxio,,,,,,Electric,,60,85,49,60,49,60,럭시오,luxio.avif
c3ea6959-9d65-4e04-bb94-ebec0c837ccc,405,Luxray,,,,,,Electric,,80,120,79,95,79,70,렌트라,luxray.avif
8ebfbc7c-ecc1-43d0-9ab4-8493f0eccf01,406,Budew,,,,,,Grass,Poison,40,30,35,50,70,55,꼬몽울,budew.avif
79de5da7-7e1e-4d68-b486-6930d6b2c2a7,407,Roserade,,,,,,Grass,Poison,60,70,65,125,105,90,로즈레이드,roserade.avif
8af1bfc4-8d7f-4409-a706-52e1585e4c04,408,Cranidos,,,,,,Rock,,67,125,40,30,30,58,두개도스,cranidos.avif
d15cb3e3-12e9-4dd4-b797-0da1c3253b8e,409,Rampardos,,,,,,Rock,,97,165,60,65,50,58,램펄드,rampardos.avif
e9df87ec-b847-4db4-aada-ca91428d0afb,410,Shieldon,,,,,,Rock,Steel,30,42,118,42,88,30,방패톱스,shieldon.avif
77f925d8-e956-4cb4-937e-584774c9435d,411,Bastiodon,,,,,,Rock,Steel,60,52,168,47,138,30,바리톱스,bastiodon.avif
31efa108-fb79-4204-b629-d7331c40289c,412,Burmy,Plant Cloak,Sandy Cloak,Trash Cloak,,,Bug,,40,29,45,29,45,36,도롱충이,burmy.avif
dcd59da0-ad4b-4a00-b0af-aa4b01155973,413,Wormadam,Plant Cloak,Sandy Cloak,Trash Cloak,,,Bug,Grass,60,59,85,79,105,36,도롱마담,wormadam.avif
0b5f847b-36ec-47c8-840d-5b2b87388877,415,Combee,,,,,,Bug,Flying,30,30,42,30,42,70,나메일,combee.avif
71ac1f98-54ba-4120-a891-c7e1c49848ec,414,Mothim,,,,,,Bug,Flying,70,94,50,94,50,66,세꿀버리,mothim.avif
81b29cc8-37d7-4a89-aa7a-838510739624,416,Vespiquen,,,,,,Bug,Flying,70,80,102,80,102,40,비퀸,vespiquen.avif
99ca2217-a082-4cd6-81b7-87fb08d4288b,417,Pachirisu,,,,,,Electric,,60,45,70,45,90,95,파치리스,pachirisu.avif
7d98cf99-3dc7-44d8-bbb8-e0add58c0d95,418,Buizel,,,,,,Water,,55,65,35,60,30,85,브이젤,buizel.avif
6ceadb2a-b915-4b0a-8269-b795e88b00bd,419,Floatzel,,,,,,Water,,85,105,55,85,50,115,플로젤,floatzel.avif
04367594-0c18-45bf-8420-949fb245e4a5,420,Cherubi,,,,,,Grass,,45,35,45,62,53,35,체리버,cherubi.avif
23c0a1f0-57b1-486b-8d5a-f393db9586dc,421,Cherrim,,,,,,Grass,,70,60,70,87,78,85,체리꼬,cherrim.avif
5a66a0b6-cbc2-4ced-924f-b3ef43fd2a3b,422,Shellos,,,,,,Water,,76,48,48,57,62,34,깝질무,shellos.avif
b7c1eda4-1599-45b5-8486-413fe6d283db,423,Gastrodon,,,,,,Water,Ground,111,83,68,92,82,39,트리토돈,gastrodon.avif
7da0b842-7c82-456b-851c-0ff7252fddf5,424,Ambipom,,,,,,Normal,,75,100,66,60,66,115,겟핸보숭,ambipom.avif
8a3aec13-786e-4130-8816-02391456c247,425,Drifloon,,,,,,Ghost,Flying,90,50,34,60,44,70,흔들풍손,drifloon.avif
9fec7f0a-5545-4ae1-a532-f38446561ab4,426,Drifblim,,,,,,Ghost,Flying,150,80,44,90,54,80,둥실라이드,drifblim.avif
2e082209-1e0f-496e-ac55-123734b672b4,427,Buneary,,,,,,Normal,,55,66,44,44,56,85,이어롤,buneary.avif
87e0103a-58b2-4c4e-88b9-5f15f9a7bbae,428,Lopunny,Mega Lopunny,,,,,Normal,,65,76,84,54,96,105,이어롭,lopunny.avif
ff3afe1a-fd1e-4f98-a6da-afdc8c779a7b,429,Mismagius,,,,,,Ghost,,60,60,60,105,105,105,무우마직,mismagius.avif
3603bb82-d66b-45f8-9526-9d1c2ecb0eb7,430,Honchkrow,,,,,,Dark,Flying,100,125,52,105,52,71,돈크로우,honchkrow.avif
63a09f66-b64f-41ef-b65c-05a23304960a,431,Glameow,,,,,,Normal,,49,55,42,42,37,85,나옹마,glameow.avif
9ea73cef-809e-4a92-ba91-479e2fa137d5,432,Purugly,,,,,,Normal,,71,82,64,64,59,112,몬냥이,purugly.avif
56a7612e-a559-474c-8924-6bc6ac2b868a,433,Chingling,,,,,,Psychic,,45,30,50,65,50,45,랑딸랑,chingling.avif
d7ecd2d9-1f69-4106-b89d-d5662832da14,434,Stunky,,,,,,Poison,Dark,63,63,47,41,41,74,스컹뿡,stunky.avif
98f52224-99df-4fc0-8e61-ffd2a6767a8f,435,Skuntank,,,,,,Poison,Dark,103,93,67,71,61,84,스컹탱크,skuntank.avif
a5b1ec3f-8ee5-4504-95a8-62c0c444191e,436,Bronzor,,,,,,Steel,Psychic,57,24,86,24,86,23,동미러,bronzor.avif
21e8e783-4681-4758-ac64-8359cc7c6405,437,Bronzong,,,,,,Steel,Psychic,67,89,116,79,116,33,동탁군,bronzong.avif
bd8b7772-1ac0-493e-8d5b-65915785337b,438,Bonsly,,,,,,Rock,,50,80,95,10,45,10,꼬지지,bonsly.avif
a8d4b872-1a02-4c07-bf6d-3d30bd68794f,439,Mime Jr.,,,,,,Psychic,Fairy,20,25,45,70,90,60,흉내내,mimejr.avif
cfcc4986-3929-47f0-aac8-5f4331c6d989,440,Happiny,,,,,,Normal,,100,5,5,15,65,30,핑복,happiny.avif
cae8ad60-7f0e-4ad8-8852-fa023f0b48f5,441,Chatot,,,,,,Normal,Flying,76,65,45,92,42,91,페라페,chatot.avif
c5256d4c-7679-4457-af1f-c70fb1d8a90f,442,Spiritomb,,,,,,Ghost,Dark,50,92,108,92,108,35,화강돌,spiritomb.avif
9f6394ac-3462-406f-86f2-5009d32ed536,443,Gible,,,,,,Dragon,Ground,58,70,45,40,45,42,딥상어동,gible.avif
4286a808-e0a7-4a80-8896-c183328397c0,444,Gabite,,,,,,Dragon,Ground,68,90,65,50,55,82,한바이트,gabite.avif
a9facc74-13d5-41bb-a628-b546a505f410,445,Garchomp,Mega Garchomp,,,,,Dragon,Ground,108,130,95,80,85,102,한카리아스,garchomp.avif
698fdfc3-0722-478a-8842-e5442330362f,446,Munchlax,,,,,,Normal,,135,85,40,40,85,5,먹고자,munchlax.avif
35e49dd8-1f1d-4657-b28d-0bea6a05cb26,447,Riolu,,,,,,Fighting,,40,70,40,35,40,60,리오르,riolu.avif
9be6487e-ed08-4d9e-9411-b6bcf2886e27,448,Lucario,Mega Lucario,,,,,Fighting,Steel,70,110,70,115,70,90,루카리오,lucario.avif
baccf5ab-1312-44e9-96f2-61c44618e7f2,449,Hippopotas,,,,,,Ground,,68,72,78,38,42,32,히포포타스,hippopotas.avif
d30fe141-b70f-4326-8724-4df17b8d4f84,450,Hippowdon,,,,,,Ground,,108,112,118,68,72,47,하마돈,hippowdon.avif
7bbc7d96-c4c6-457a-88f8-a835561ef42f,451,Skorupi,,,,,,Poison,Bug,40,50,90,30,55,65,스콜피,skorupi.avif
d7c37cd8-de25-4971-92a9-22e1cd86e56d,452,Drapion,,,,,,Poison,Dark,70,90,110,60,75,95,드래피온,drapion.avif
271f66d9-f66a-4e55-834f-df8160144980,453,Croagunk,,,,,,Poison,Fighting,48,61,40,61,40,50,삐딱구리,croagunk.avif
b8132de9-690b-4d1e-a088-a46b77d608ac,454,Toxicroak,,,,,,Poison,Fighting,83,106,65,86,65,85,독개굴,toxicroak.avif
e75dff7c-ed52-43db-864d-2aa111a73dde,455,Carnivine,,,,,,Grass,,74,100,72,90,72,46,무스틈니,carnivine.avif
67b193a6-14a7-4c32-9ce4-add33a27f9b2,456,Finneon,,,,,,Water,,49,49,56,49,61,66,형광어,finneon.avif
9d1c2228-bee2-49cb-a72e-e850af9dd248,457,Lumineon,,,,,,Water,,69,69,76,69,86,91,네오라이트,lumineon.avif
55de0a8f-dcbf-477e-8f05-351d3d1fcd69,458,Mantyke,,,,,,Water,Flying,45,20,50,60,120,50,타만타,mantyke.avif
14918173-c00c-41c9-8a0b-ba662d8c63f3,459,Snover,,,,,,Grass,Ice,60,62,50,62,60,40,눈쓰개,snover.avif
b6974343-5f00-4fd5-8c6a-5bfc9bdeff92,460,Abomasnow,Mega Abomasnow,,,,,Grass,Ice,90,92,75,92,85,60,눈설왕,abomasnow.avif
660547f2-266e-4618-8618-a5e808716dbd,461,Weavile,,,,,,Dark,Ice,70,120,65,45,85,125,포푸니라,weavile.avif
de79e82f-ccca-4840-9902-ef65d0982741,462,Magnezone,,,,,,Electric,Steel,70,70,115,130,90,60,자포코일,magnezone.avif
09f78c8a-a2ce-44b9-899c-87fef070b557,463,Lickilicky,,,,,,Normal,,110,85,95,80,95,50,내룸벨트,lickilicky.avif
36b167d8-c63a-440f-ad6a-df4117e0a7fc,464,Rhyperior,,,,,,Ground,Rock,115,140,130,55,55,40,거대코뿌리,rhyperior.avif
71dee4ad-9a48-4f3b-a2bf-e06d4450d7c8,465,Tangrowth,,,,,,Grass,,100,100,125,110,50,50,덩쿠림보,tangrowth.avif
aae5e271-6a09-4a88-add5-f07d9832044b,466,Electivire,,,,,,Electric,,75,123,67,95,85,95,에레키블,electivire.avif
a964a0bb-39b3-4b9e-8f39-2b432a807e6f,467,Magmortar,,,,,,Fire,,75,95,67,125,95,83,마그마번,magmortar.avif
5a23d41c-95c9-42a7-8f6e-76fd84ecd303,468,Togekiss,,,,,,Fairy,Flying,85,50,95,120,115,80,토게키스,togekiss.avif
09e3c330-a3d6-4c7b-aa44-7bd1ff5701a0,469,Yanmega,,,,,,Bug,Flying,86,76,86,116,56,95,메가자리,yanmega.avif
55165a75-082c-4898-84d0-f7d0969da2d3,470,Leafeon,,,,,,Grass,,65,110,130,60,65,95,리피아,leafeon.avif
b8f33392-29eb-45e9-bf9a-376e3d649d93,471,Glaceon,,,,,,Ice,,65,60,110,130,95,65,글레이시아,glaceon.avif
2da2997e-a584-4899-9a84-cb5e540ee316,472,Gliscor,,,,,,Ground,Flying,75,95,125,45,75,95,글라이온,gliscor.avif
b21fb0b5-7e69-4955-962c-100118570f9e,473,Mamoswine,,,,,,Ice,Ground,110,130,80,70,60,80,맘모꾸리,mamoswine.avif
af50b28d-771e-463d-a2d3-bcc2f73a937e,474,Porygon-Z,,,,,,Normal,,85,80,70,135,75,90,폴리곤Z,porygonz.avif
03513237-11a3-4cc9-9f36-94fa925d2585,475,Gallade,Mega Gallade,,,,,Psychic,Fighting,68,125,65,65,115,80,엘레이드,gallade.avif
18448b3c-70e3-4528-83fa-879bf30c9784,476,Probopass,,,,,,Rock,Steel,60,55,145,75,150,40,대코파스,probopass.avif
859cb57b-9dbb-4697-826b-24ced30c0f25,477,Dusknoir,,,,,,Ghost,,45,100,135,65,135,45,야느와르몽,dusknoir.avif
c6b86d0d-839d-4258-b543-e3084b89a351,478,Froslass,,,,,,Ice,Ghost,70,80,70,80,70,110,눈여아,froslass.avif
bf594ee5-76aa-46c9-840a-2014ed08341d,479,Rotom,Heat Rotom,Wash Rotom,Frost Rotom,Fan Rotom,Mow Rotom,Electric,Ghost,50,50,77,95,77,91,로토무,rotom.avif
ef92cad1-eaef-4a79-b5ea-6e7e8a562fac,480,Uxie,,,,,,Psychic,,75,75,130,75,130,95,유크시,uxie.avif
23b3673a-5096-4e99-8601-82fd576efbff,481,Mesprit,,,,,,Psychic,,80,105,105,105,105,80,엠라이트,mesprit.avif
722cb5f1-7e98-46f3-b64c-da4bd9e36ea7,482,Azelf,,,,,,Psychic,,75,125,70,125,70,115,아그놈,azelf.avif
f5e65083-8a33-4c63-a645-e5b8492c2c16,483,Dialga,Origin Forme,,,,,Steel,Dragon,100,120,120,150,100,90,디아루가,dialga.avif
d1496485-16c3-4cd5-b1f5-df5a42ed1c5d,484,Palkia,Origin Forme,,,,,Water,Dragon,90,120,100,150,120,100,펄기아,palkia.avif
fe931f75-2061-46d3-910e-d62c692959de,485,Heatran,,,,,,Fire,Steel,91,90,106,130,106,77,히드런,heatran.avif
a2d9e209-a27b-4a9c-b184-24feee467c6a,486,Regigigas,,,,,,Normal,,110,160,110,80,110,100,레지기가스,regigigas.avif
46f1bc59-ceb6-4185-89aa-53b0ecb1f166,487,Giratina,Altered Forme,Origin Forme,,,,Ghost,Dragon,150,100,120,100,120,90,기라티나,giratina.avif
3a3b712a-1149-41f5-8606-c2f700b92bcb,488,Cresselia,,,,,,Psychic,,120,70,110,75,120,85,크레세리아,cresselia.avif
562140a8-ec5e-42e3-81f1-1dbcc0957233,489,Phione,,,,,,Water,,80,80,80,80,80,80,피오네,phione.avif
2d0f4667-0f84-4874-8cd0-24e067b7bdaa,490,Manaphy,,,,,,Water,,100,100,100,100,100,100,마나피,manaphy.avif
67428512-4710-4ecf-8d1e-78a4d98ae24f,491,Darkrai,,,,,,Dark,,70,90,90,135,90,125,다크라이,darkrai.avif
423375ae-fe40-4d4b-9a4f-544b2b1c1c57,492,Shaymin,Land Forme,Sky Forme,,,,Grass,,100,100,100,100,100,100,쉐이미,shaymin.avif
9f04f19c-e1c9-4f4f-be63-4bb454889512,493,Arceus,,,,,,Normal,,120,120,120,120,120,120,아르세우스,arceus.avif
2bb514ff-146c-48a5-aacd-19404539786d,494,Victini,,,,,,Psychic,Fire,100,100,100,100,100,100,비크티니,victini.avif
0694abe6-564b-47f5-b1c6-70d3334de140,495,Snivy,,,,,,Grass,,45,45,55,45,55,63,주리비얀,snivy.avif
0e5a66e3-0b67-43bf-ba25-c2a791c74d47,496,Servine,,,,,,Grass,,60,60,75,60,75,83,샤비,servine.avif
1eedc1cb-e1b0-4479-b07f-9e01464957ac,497,Serperior,,,,,,Grass,,75,75,95,75,95,113,샤로다,serperior.avif
eae6581a-2ac2-4547-ada6-6b625187ceb4,498,Tepig,,,,,,Fire,,65,63,45,45,45,45,뚜꾸리,tepig.avif
5d362926-dda6-49a7-946a-7b0c54af2706,499,Pignite,,,,,,Fire,Fighting,90,93,55,70,55,55,차오꿀,pignite.avif
2973fa4f-3f62-4a59-a687-e2bfc6fdbe87,500,Emboar,,,,,,Fire,Fighting,110,123,65,100,65,65,염무왕,emboar.avif
cc96b739-c849-455c-b0ac-ebb6b2a964ac,501,Oshawott,,,,,,Water,,55,55,45,63,45,45,수댕이,oshawott.avif
f39c5af2-63e3-4d38-a8ba-3f8d980c629e,502,Dewott,,,,,,Water,,75,75,60,83,60,60,쌍검자비,dewott.avif
6f6d2c56-a5eb-4f21-ae56-dd2a7d12cbc1,503,Samurott,Hisuian Samurott,,,,,Water,,95,100,85,108,70,70,대검귀,samurott.avif
79cc0373-be92-4e2d-bfb8-705a5ffafecf,504,Patrat,,,,,,Normal,,45,55,39,35,39,42,보르쥐,patrat.avif
adab56a3-85fe-4bf5-9c70-a6e4351754a9,505,Watchog,,,,,,Normal,,60,85,69,60,69,77,보르그,watchog.avif
a03ff829-9ea3-4069-adbc-f687fc7d9715,506,Lillipup,,,,,,Normal,,45,60,45,25,45,55,요테리,lillipup.avif
fdde9d79-6844-4694-80a5-3e9f2be594ea,507,Herdier,,,,,,Normal,,65,80,65,35,65,60,하데리어,herdier.avif
e7389cc0-a2c4-4724-8a14-49ffba3467e4,508,Stoutland,,,,,,Normal,,85,110,90,45,90,80,바랜드,stoutland.avif
21d24293-8020-4e3d-b90a-16c6fefa418c,509,Purrloin,,,,,,Dark,,41,50,37,50,37,66,쌔비냥,purrloin.avif
dbc84dd0-2949-4a6d-bbd3-3e980b1281fd,510,Liepard,,,,,,Dark,,64,88,50,88,50,106,레파르다스,liepard.avif
e6a6133e-edef-4e28-ac78-211d54378fbc,511,Pansage,,,,,,Grass,,50,53,48,53,48,64,야나프,pansage.avif
29a89d9b-b92c-4703-9145-9dc01a6fcc00,512,Simisage,,,,,,Grass,,75,98,63,98,63,101,야나키,simisage.avif
a9270fe3-af45-448f-87d4-d860c87c7cd3,513,Pansear,,,,,,Fire,,50,53,48,53,48,64,바오프,pansear.avif
524a315f-4207-4af7-a533-a888a02afefd,514,Simisear,,,,,,Fire,,75,98,63,98,63,101,바오키,simisear.avif
21397429-9ac8-43fa-be79-a8e3c916add6,515,Panpour,,,,,,Water,,50,53,48,53,48,64,앗차프,panpour.avif
f7e0505c-0294-4ca7-98cc-d2741c3c3e75,516,Simipour,,,,,,Water,,75,98,63,98,63,101,앗차키,simipour.avif
3a837de7-3a14-40b0-947c-f4e6305abab0,517,Munna,,,,,,Psychic,,76,25,45,67,55,24,몽나,munna.avif
67c76af3-3efa-4b5d-b8bc-e3e2e1a66a0c,518,Musharna,,,,,,Psychic,,116,55,85,107,95,29,몽얌나,musharna.avif
92c9d359-a7e0-41b5-bc9c-b2577d73446e,519,Pidove,,,,,,Normal,Flying,50,55,50,36,30,43,콩둘기,pidove.avif
9b7cce58-6876-4714-ad39-1bb1e07fbe94,520,Tranquill,,,,,,Normal,Flying,62,77,62,50,42,65,유토브,tranquill.avif
94610604-357e-4701-8294-71d519ca61b8,521,Unfezant,,,,,,Normal,Flying,80,115,80,65,55,93,켄호로우,unfezant.avif
71585122-1489-4397-9d5e-3274fafd0d91,522,Blitzle,,,,,,Electric,,45,60,32,50,32,76,줄뮤마,blitzle.avif
923279a6-3aa0-4a3e-af5a-927324b478ac,523,Zebstrika,,,,,,Electric,,75,100,63,80,63,116,제브라이카,zebstrika.avif
6ac44866-1077-4177-a8c5-d03afb4a2c40,524,Roggenrola,,,,,,Rock,,55,75,85,25,25,15,단굴,roggenrola.avif
2bb204fb-4e0c-4807-83d2-8134e62c29fc,525,Boldore,,,,,,Rock,,70,105,105,50,40,20,암트르,boldore.avif
29ccb56a-e03e-434e-afd8-2dd58cf2e078,526,Gigalith,,,,,,Rock,,85,135,130,60,80,25,기가이어스,gigalith.avif
4a400be0-49d6-42d2-b6a4-d2f8d100af31,527,Woobat,,,,,,Psychic,Flying,65,45,43,55,43,72,또르박쥐,woobat.avif
829232db-6157-4147-b71f-0d71e2f52484,528,Swoobat,,,,,,Psychic,Flying,67,57,55,77,55,114,맘박쥐,swoobat.avif
52c78702-dd52-4809-aefd-678e35da9e04,529,Drilbur,,,,,,Ground,,60,85,40,30,45,68,두더류,drilbur.avif
a4fd44f2-714a-495d-a087-6f7d0a0dfee2,530,Excadrill,,,,,,Ground,Steel,110,135,60,50,65,88,몰드류,excadrill.avif
794b4fb2-4167-4932-9762-18b541e8187f,531,Audino,Mega Audino,,,,,Normal,,103,60,86,60,86,50,다부니,audino.avif
67fa51db-3fa6-463e-af9a-9404cf6d11a5,532,Timburr,,,,,,Fighting,,75,80,55,25,35,35,으랏차,timburr.avif
cd392963-5ac2-4147-8160-3739decc3cc7,533,Gurdurr,,,,,,Fighting,,85,105,85,40,50,40,토쇠골,gurdurr.avif
4e222224-8ff8-4976-982f-0e7eb6d3b32b,534,Conkeldurr,,,,,,Fighting,,105,140,95,55,65,45,노보청,conkeldurr.avif
67f51464-8082-48ee-976a-33ac78ded2fc,535,Tympole,,,,,,Water,,50,50,40,50,40,64,동챙이,tympole.avif
d97b96fa-eca8-43dc-9814-77a1a3e53fda,536,Palpitoad,,,,,,Water,Ground,75,65,55,65,55,69,두까비,palpitoad.avif
e6aff81d-74f0-470e-8712-cfb83bb80e3c,537,Seismitoad,,,,,,Water,Ground,105,95,75,85,75,74,두빅굴,seismitoad.avif
0c2a3e9c-9357-427c-aa12-d55f0e4d3e57,538,Throh,,,,,,Fighting,,120,100,85,30,85,45,던지미,throh.avif
89d3ea75-0bd8-4aea-be4b-043706c2c8b4,539,Sawk,,,,,,Fighting,,75,125,75,30,75,85,타격귀,sawk.avif
de47122a-5f99-4132-bcfb-9ba49c074668,540,Sewaddle,,,,,,Bug,Grass,45,53,70,40,60,42,두르보,sewaddle.avif
439ab971-263f-466e-9dc2-91673abb5d9d,541,Swadloon,,,,,,Bug,Grass,55,63,90,50,80,42,두르쿤,swadloon.avif
2bcee805-f5c2-489c-923a-2f7bbdf695b2,542,Leavanny,,,,,,Bug,Grass,75,103,80,70,80,92,모아머,leavanny.avif
00f68cd0-fd5f-4712-a46f-0fde916f1fec,543,Venipede,,,,,,Bug,Poison,30,45,59,30,39,57,마디네,venipede.avif
cdc8103c-056e-41ae-bfba-e0bbdf8aaabe,544,Whirlipede,,,,,,Bug,Poison,40,55,99,40,79,47,휠구,whirlipede.avif
8aa2668d-c452-4b1b-ab5a-181983bd1ff0,545,Scolipede,,,,,,Bug,Poison,60,100,89,55,69,112,펜드라,scolipede.avif
cced19a5-a9ea-4055-a7f2-6466e80157dd,546,Cottonee,,,,,,Grass,Fairy,40,27,60,37,50,66,소미안,cottonee.avif
d9c4593a-f62e-4f34-867a-d49a33fe2a43,547,Whimsicott,,,,,,Grass,Fairy,60,67,85,77,75,116,엘풍,whimsicott.avif
38e8e917-8173-413b-9594-387856ab8db5,548,Petilil,,,,,,Grass,,45,35,50,70,50,30,치릴리,petilil.avif
4423c83a-495d-4c65-bda3-ca66b25c9408,549,Lilligant,Hisuian Lilligant,,,,,Grass,,70,60,75,110,75,90,드레디어,lilligant.avif
55743317-7563-46a7-ba26-02875f857f90,550,Basculin,Red Striped Form,Blue Striped Form,White Striped Form,,,Water,,70,92,65,80,55,98,배쓰나이-적색근,basculin.avif
bf69a18e-c91a-4188-af60-b1e0e02b2162,551,Sandile,,,,,,Ground,Dark,50,72,35,35,35,65,깜눈크,sandile.avif
b89464e7-a0e5-4282-abc3-0eaefd854828,552,Krokorok,,,,,,Ground,Dark,60,82,45,45,45,74,악비르,krokorok.avif
ab86c12e-ab25-451f-bf71-bb3d5f2930ca,553,Krookodile,,,,,,Ground,Dark,95,117,80,65,70,92,악비아르,krookodile.avif
f5962b34-4343-483d-a472-9ad48bc0a1cd,554,Darumaka,Galarian Darumaka,,,,,Fire,,70,90,45,15,45,50,달막화,darumaka.avif
064f8654-1bfe-4baf-baa1-3ef8428419ae,555,Darmanitan,Standard Mode,Zen Mode,Galarian Standard Mode,Galarian Zen Mode,,Fire,,105,140,55,30,55,95,불비달마-노말모드,darmanitan.avif
6d5f5a00-3fc4-4dc4-ab86-da085f270a6f,556,Maractus,,,,,,Grass,,75,86,67,106,67,60,마라카치,maractus.avif
fd8d8911-0eee-4dd2-a55d-fb1c2ada1d9e,557,Dwebble,,,,,,Bug,Rock,50,65,85,35,35,55,돌살이,dwebble.avif
ae024e4c-4692-450a-a688-bb7d6a5a63a7,558,Crustle,,,,,,Bug,Rock,70,105,125,65,75,45,암팰리스,crustle.avif
1b2644e2-4392-4db7-b097-eb1896582578,559,Scraggy,,,,,,Dark,Fighting,50,75,70,35,70,48,곤율랭,scraggy.avif
43454c3c-3c43-4616-a9fe-a825e315eb97,560,Scrafty,,,,,,Dark,Fighting,65,90,115,45,115,58,곤율거니,scrafty.avif
fbf26016-ac91-4daa-97cd-8409d0d323c2,561,Sigilyph,,,,,,Psychic,Flying,72,58,80,103,80,97,심보러,sigilyph.avif
1768c5bd-8a3d-4b1c-baef-5fdc9841c859,562,Yamask,Galarian Yamask,,,,,Ghost,,38,30,85,55,65,30,데스마스,yamask.avif
a2e2f5bb-0047-4143-affc-3208eea240b0,563,Cofagrigus,,,,,,Ghost,,58,50,145,95,105,30,데스니칸,cofagrigus.avif
b342c7f0-52af-47b9-9d26-bc2c7db4c1a3,564,Tirtouga,,,,,,Water,Rock,54,78,103,53,45,22,프로토가,tirtouga.avif
74872125-220f-4192-9cc7-f5459204a62c,565,Carracosta,,,,,,Water,Rock,74,108,133,83,65,32,늑골라,carracosta.avif
9422ac9c-96ac-479d-9586-a1bbd0b73f06,566,Archen,,,,,,Rock,Flying,55,112,45,74,45,70,아켄,archen.avif
71d21f07-ec59-4cb5-8e97-0875906febb2,567,Archeops,,,,,,Rock,Flying,75,140,65,112,65,110,아케오스,archeops.avif
96f2846e-7f52-492c-bfd5-c4168f8ae7a9,568,Trubbish,,,,,,Poison,,50,50,62,40,62,65,깨봉이,trubbish.avif
cfd81f51-4baf-4b34-862e-edcf3376ff5c,569,Garbodor,,,,,,Poison,,80,95,82,60,82,75,더스트나,garbodor.avif
7d96187c-1e89-48cb-bc40-80638ee57f4e,570,Zorua,Hisuian Zorua,,,,,Dark,,40,65,40,80,40,65,조로아,zorua.avif
5b7cb7fe-11fa-45b2-bac2-f0006af1f12d,571,Zoroark,Hisuian Zoroark,,,,,Dark,,60,105,60,120,60,105,조로아크,zoroark.avif
a0f0407a-cc72-4185-bd14-29cfd371eeb6,572,Minccino,,,,,,Normal,,55,50,40,40,40,75,치라미,minccino.avif
af15124e-18ff-4224-ae45-a54bb09ba490,573,Cinccino,,,,,,Normal,,75,95,60,65,60,115,치라치노,cinccino.avif
3efc9f36-7efc-413f-9067-eee3211d5902,574,Gothita,,,,,,Psychic,,45,30,50,55,65,45,고디탱,gothita.avif
